ID,Person_ID,Age,Mar_Stat,INC,Female,H8,Eth,Highest Ed
1101202,1,51,Never married,67000,1,0,White,Bachelors Degree
1101220,1,64,married,57600,0,0,White,Secondary School
1101220,2,68,married,30200,1,0,White,Some HE
1101278,1,43,married,322000,0,0,White,Bachelors Degree
1101278,2,40,married,0,1,0,White,Some HE
1101278,3,14,NA,NA,0,0,White,Less than Secondary School
1101278,4,11,NA,NA,1,0,White,Less than Secondary School
1101278,5,9,NA,NA,1,0,White,Less than Secondary School
1101374,1,33,married,63000,0,0,White,Bachelors Degree
1101374,2,34,married,49000,1,0,White,Bachelors Degree
1101374,3,7,NA,NA,1,0,White,Less than Secondary School
1101374,4,5,NA,NA,1,0,White,Less than Secondary School
1101476,1,37,married,320000,0,0,White,Masters or higher 
1101476,2,38,married,0,1,0,White,Bachelors Degree
1101476,3,6,NA,NA,0,0,White,Less than Secondary School
1101476,4,8,NA,NA,1,0,White,Less than Secondary School
1101543,1,81,Widowed,20700,1,0,White,Secondary School
1101564,1,27,married,32000,0,0,White,Secondary School
1101564,2,31,married,24200,1,0,White,Secondary School
1101564,3,11,NA,NA,0,0,White,Less than Secondary School
1101564,4,8,NA,NA,0,0,White,Less than Secondary School
1101574,1,58,married,0,1,0,Hispanic,Less than Secondary School
1101574,2,31,married,28000,0,0,Hispanic,Bachelors Degree
1101574,3,26,married,16000,0,0,Hispanic,Bachelors Degree
1101590,1,66,Divorced,47090,1,0,White,Secondary School
1101622,1,34,married,0,1,0,White,Bachelors Degree
1101622,2,34,married,32800,0,0,White,Bachelors Degree
1101622,3,3,NA,NA,1,0,White,Less than Secondary School
1101622,4,1,NA,NA,1,0,White,NA
1101672,1,52,married,45000,0,0,White,Bachelors Degree
1101672,2,48,married,37700,1,0,White,Some HE
1101672,3,28,Never married,20000,1,0,White,Secondary School
1101672,4,24,Never married,3000,0,0,White,Secondary School
1101672,5,18,Never married,10000,1,0,White,Secondary School
1101672,6,9,NA,NA,0,0,White,Less than Secondary School
1101672,7,7,NA,NA,1,0,White,Less than Secondary School
1101672,8,1,NA,NA,0,0,White,NA
1101707,1,32,married,69000,0,0,White,Bachelors Degree
1101707,2,32,married,0,1,0,White,Masters or higher 
1101707,3,1,NA,NA,0,0,White,NA
1101779,1,27,Never married,23040,0,0,White,Bachelors Degree
1101917,1,59,Divorced,38000,1,0,White,Secondary School
1102014,1,39,Never married,57400,0,0,White,Bachelors Degree
1102130,1,46,Never married,47300,1,0,White,Some HE
1102167,1,30,Never married,40000,0,0,Hispanic,Bachelors Degree
1102216,1,52,Never married,17000,1,0,White,Some HE
1102216,2,43,Never married,51000,1,0,White,Some HE
1102336,1,31,Never married,17200,1,0,Black,Secondary School
1102336,2,14,NA,NA,0,0,Black,Less than Secondary School
1102336,3,10,NA,NA,1,0,Black,Less than Secondary School
1102336,4,8,NA,NA,1,0,Black,Less than Secondary School
1102336,5,7,NA,NA,0,0,Black,Less than Secondary School
1102462,1,51,married,50100,0,0,White,Masters or higher 
1102462,2,47,married,48000,1,0,White,Masters or higher 
1102592,1,54,married,14000,0,0,Hispanic,Some HE
1102592,2,47,married,5000,1,0,White,Secondary School
1102673,1,51,Divorced,150000,0,0,Hispanic,Bachelors Degree
1102673,2,44,Never married,20000,0,0,Hispanic,Bachelors Degree
1102673,3,40,Never married,50000,1,0,Hispanic,Masters or higher 
1102740,1,74,married,38300,0,0,White,Less than Secondary School
1102740,2,61,married,0,1,0,White,Less than Secondary School
1102740,3,25,Never married,0,0,0,White,Some HE
1102740,4,23,Never married,25000,0,0,White,Some HE
1102785,1,60,married,46800,0,0,White,Secondary School
1102785,2,60,married,0,1,0,White,Secondary School
1103412,1,50,Divorced,90000,0,0,White,Some HE
1103412,2,22,Never married,30000,0,0,White,Secondary School
1103412,3,48,Divorced,46000,1,0,White,Secondary School
1103551,1,55,Widowed,40000,1,0,White,Secondary School
1103650,1,31,Never married,20000,0,1,Asian,Less than Secondary School
1103650,2,9,NA,NA,0,1,Asian,Less than Secondary School
1103650,3,7,NA,NA,1,1,Asian,Less than Secondary School
1103650,4,3,NA,NA,1,1,Asian,Less than Secondary School
1103650,5,5,NA,NA,0,1,Asian,Less than Secondary School
1103650,6,21,Never married,0,0,1,Asian,Less than Secondary School
1103650,7,34,Never married,0,1,1,Asian,Less than Secondary School
1103650,8,44,Never married,0,1,1,Asian,Less than Secondary School
1103767,1,62,Divorced,73000,1,0,White,Some HE
1103946,1,27,Never married,20000,0,0,White,Bachelors Degree
1103946,2,27,Never married,67000,1,0,White,Bachelors Degree
1104071,1,50,Divorced,32000,1,0,White,Some HE
1104071,2,21,Never married,6400,1,0,White,Some HE
1104245,1,86,married,15500,0,0,White,Less than Secondary School
1104245,2,88,married,11900,1,0,White,Less than Secondary School
1104253,1,30,Never married,30400,0,0,White,Secondary School
1104777,1,43,Divorced,22000,1,0,White,Secondary School
1104777,2,14,NA,NA,0,0,White,Less than Secondary School
1104777,3,11,NA,NA,1,0,White,Less than Secondary School
1105128,1,80,married,42000,0,0,White,Masters or higher 
1105128,2,71,married,6000,1,0,White,Some HE
1105568,1,39,married,29400,0,0,White,Secondary School
1105568,2,36,married,1900,1,0,White,Some HE
1105568,3,9,NA,NA,0,0,White,Less than Secondary School
1105568,4,7,NA,NA,1,0,White,Less than Secondary School
1105782,1,66,married,37840,0,0,White,Bachelors Degree
1105782,2,64,married,9600,1,0,White,Some HE
1105782,3,93,Widowed,10900,1,0,White,Secondary School
1105901,1,58,Widowed,34000,1,0,White,Some HE
1105912,1,45,Never married,44000,1,0,White,Some HE
1105912,2,38,Separated,20000,0,0,White,Some HE
1105912,3,8,NA,NA,0,0,White,Less than Secondary School
1105955,1,45,Never married,50000,0,0,White,Bachelors Degree
1106029,1,46,married,10900,0,0,White,Some HE
1106029,2,39,married,18700,1,0,White,Secondary School
1106029,3,10,NA,NA,0,0,White,Less than Secondary School
1106029,4,7,NA,NA,0,0,White,Less than Secondary School
1106225,1,72,Divorced,21100,1,0,White,Bachelors Degree
1106251,1,66,Divorced,76700,0,0,White,Masters or higher 
1106253,1,59,married,70800,0,0,White,Secondary School
1106253,2,52,married,30000,1,0,White,Secondary School
1106253,3,24,Never married,25000,1,0,White,Secondary School
1106253,4,21,Never married,10000,0,0,White,Some HE
1106325,1,24,married,22000,0,1,Asian,Secondary School
1106325,2,20,married,0,1,1,Asian,Less than Secondary School
1106325,3,4,NA,NA,0,1,Asian,Less than Secondary School
1106325,4,1,NA,NA,0,1,Asian,NA
1106325,5,0,NA,NA,1,1,Asian,NA
1106325,6,24,Never married,0,0,1,Asian,Some HE
1106325,7,19,Never married,13000,1,1,Asian,Less than Secondary School
1106570,1,66,married,43100,0,0,White,Secondary School
1106570,2,73,married,4300,1,0,White,Secondary School
1106638,1,61,married,74000,0,0,White,Masters or higher 
1106638,2,59,married,0,1,0,White,Some HE
1106765,1,53,married,42600,0,0,Hispanic,Bachelors Degree
1106765,2,48,married,48500,1,0,Hispanic,Some HE
1106765,3,26,Never married,57680,1,0,Hispanic,Masters or higher 
1106986,1,68,married,277600,0,0,White,Masters or higher 
1106986,2,55,married,26700,1,0,White,Some HE
1106986,3,87,Widowed,14200,1,0,White,Less than Secondary School
1107015,1,50,Never married,94100,0,0,White,Bachelors Degree
1107015,2,86,Widowed,10500,1,0,White,Less than Secondary School
1107082,1,43,married,55000,0,0,White,Secondary School
1107082,2,56,married,40000,1,0,White,Less than Secondary School
1107149,1,48,married,36000,0,0,Hispanic,Bachelors Degree
1107149,2,41,married,0,1,0,Hispanic,Some HE
1107149,3,7,NA,NA,1,0,Hispanic,Less than Secondary School
1107149,4,2,NA,NA,1,0,Hispanic,NA
1107398,1,23,Never married,35000,0,0,White,Bachelors Degree
1107398,2,23,Never married,23020,1,0,White,Bachelors Degree
1107513,1,38,Divorced,52100,1,0,White,Masters or higher 
1107537,1,30,married,103000,0,0,White,Bachelors Degree
1107537,2,29,married,36000,1,0,White,Bachelors Degree
1107634,1,53,married,28000,1,0,White,Bachelors Degree
1107634,2,55,married,60000,0,0,White,Bachelors Degree
1107634,3,15,Never married,0,0,0,White,Less than Secondary School
1107635,1,39,married,40000,0,0,White,Masters or higher 
1107635,2,35,married,5000,1,0,White,Bachelors Degree
1107635,3,11,NA,NA,1,0,White,Less than Secondary School
1107873,1,44,married,44000,0,0,White,Masters or higher 
1107873,2,47,married,18200,1,0,White,Masters or higher 
1107873,3,14,NA,NA,1,0,White,Less than Secondary School
1107873,4,12,NA,NA,0,0,White,Less than Secondary School
1107998,1,44,married,65000,0,0,White,Masters or higher 
1107998,2,44,married,40000,1,0,White,Masters or higher 
1107998,3,13,NA,NA,1,0,White,Less than Secondary School
1107998,4,11,NA,NA,1,0,White,Less than Secondary School
1108061,1,63,married,60000,0,0,White,Secondary School
1108061,2,62,married,0,1,0,White,Bachelors Degree
1108062,1,44,married,215000,0,0,White,Bachelors Degree
1108062,2,44,married,0,1,0,White,Bachelors Degree
1108062,3,11,NA,NA,0,0,White,Less than Secondary School
1108062,4,6,NA,NA,0,0,White,Less than Secondary School
1108110,1,53,married,317000,0,0,White,Masters or higher 
1108110,2,38,married,5600,1,0,White,Masters or higher 
1108110,3,3,NA,NA,0,0,White,Less than Secondary School
1108110,4,1,NA,NA,1,0,White,NA
1108129,1,39,married,250,1,0,White,Masters or higher 
1108129,2,38,married,442000,0,0,White,Masters or higher 
1108129,3,10,NA,NA,0,0,White,Less than Secondary School
1108129,4,10,NA,NA,0,0,White,Less than Secondary School
1108129,5,6,NA,NA,0,0,White,Less than Secondary School
1108197,1,76,married,35280,0,0,White,Secondary School
1108197,2,64,married,4900,1,0,White,Secondary School
1108285,1,45,Divorced,91000,1,0,White,Secondary School
1108424,1,36,married,7700,1,0,White,Bachelors Degree
1108424,2,34,married,64000,0,0,White,Bachelors Degree
1108424,3,6,NA,NA,0,0,White,Less than Secondary School
1108424,4,4,NA,NA,0,0,White,Less than Secondary School
1108476,1,86,married,26000,0,0,White,Some HE
1108476,2,74,married,11000,1,0,White,Secondary School
1108480,1,39,married,252000,0,0,White,Bachelors Degree
1108480,2,36,married,69000,1,0,White,Some HE
1108480,3,7,NA,NA,0,0,White,Less than Secondary School
1108480,4,5,NA,NA,1,0,White,Less than Secondary School
1108480,5,3,NA,NA,1,0,White,Less than Secondary School
1108570,1,66,married,231000,0,0,White,Masters or higher 
1108570,2,72,married,130000,1,0,White,Some HE
1108656,1,28,married,30000,0,0,White,Secondary School
1108656,2,23,married,35000,1,1,Asian,Some HE
1108656,3,3,NA,NA,1,1,Asian,Less than Secondary School
1108716,1,75,Widowed,8000,1,0,Hispanic,Some HE
1109253,1,56,Divorced,53900,1,0,White,Masters or higher 
1109253,2,16,Never married,0,0,0,White,Less than Secondary School
1109265,1,72,Divorced,11200,1,0,White,Some HE
1109481,1,66,Widowed,0,1,0,White,Secondary School
1109740,1,30,Never married,26000,0,0,White,Bachelors Degree
1109740,2,75,Widowed,6000,1,0,White,Secondary School
1109740,3,25,Never married,48100,0,0,White,Masters or higher 
1109740,4,62,Never married,1600,1,0,White,Secondary School
1109846,1,37,Never married,30000,1,0,White,Some HE
1109846,2,42,Never married,20000,1,0,White,Bachelors Degree
1109846,3,71,Widowed,9200,1,0,White,Secondary School
1109901,1,65,married,33000,0,0,White,Secondary School
1109901,2,61,married,39000,1,0,White,Secondary School
1109901,3,63,Divorced,32200,0,0,White,Secondary School
1109935,1,52,married,55540,0,0,White,Secondary School
1109935,2,51,married,13540,1,0,White,Secondary School
1110013,1,30,married,35000,0,1,Asian,Secondary School
1110013,2,25,married,4500,1,1,Asian,Secondary School
1110013,3,8,NA,NA,0,1,Asian,Less than Secondary School
1110013,4,5,NA,NA,1,1,Asian,Less than Secondary School
1110013,5,4,NA,NA,0,1,Asian,Less than Secondary School
1110174,1,31,Never married,32500,0,0,White,Bachelors Degree
1110240,1,84,married,7000,0,0,White,Secondary School
1110240,2,83,married,7000,1,0,White,Secondary School
1110332,1,34,married,94000,0,0,White,Masters or higher 
1110332,2,33,married,6000,1,0,White,Bachelors Degree
1110332,3,3,NA,NA,1,0,White,Less than Secondary School
1110332,4,2,NA,NA,1,0,White,NA
1110377,1,52,Divorced,25200,1,0,White,Bachelors Degree
1110377,2,22,Never married,7100,1,0,White,Bachelors Degree
1110377,3,0,NA,NA,1,0,Other,NA
1110437,1,64,Widowed,41700,1,0,White,Secondary School
1110474,1,19,Never married,0,0,0,White,Some HE
1110474,2,44,married,0,1,0,White,Bachelors Degree
1110474,3,19,Never married,0,1,0,White,Some HE
1110638,1,22,Never married,3600,1,0,Black,Secondary School
1110642,1,48,Divorced,100000,0,0,White,Masters or higher 
1110642,2,8,NA,NA,1,0,White,Less than Secondary School
1110642,3,7,NA,NA,1,0,White,Less than Secondary School
1110665,1,61,married,88000,0,0,White,Bachelors Degree
1110665,2,57,married,22000,1,0,White,Some HE
1110805,1,69,married,26600,0,0,White,Less than Secondary School
1110805,2,74,married,13300,1,0,White,Less than Secondary School
1110857,1,48,married,58000,0,0,White,Some HE
1110857,2,47,married,8700,1,0,White,Bachelors Degree
1110857,3,21,Never married,11400,0,0,White,Some HE
1110857,4,18,Never married,13700,0,0,White,Secondary School
1110857,5,16,Never married,720,1,0,White,Less than Secondary School
1110994,1,89,Widowed,23200,1,0,White,Less than Secondary School
1110994,2,53,Widowed,4500,1,0,White,Some HE
1110995,1,45,married,40000,0,1,Asian,Less than Secondary School
1110995,2,34,married,0,1,1,Asian,Some HE
1110995,3,56,married,0,1,1,Asian,Less than Secondary School
1110995,4,68,married,6000,0,1,Asian,Less than Secondary School
1110995,5,10,NA,NA,1,1,Asian,Less than Secondary School
1110995,6,9,NA,NA,0,1,Asian,Less than Secondary School
1110995,7,2,NA,NA,0,1,Asian,NA
1110995,8,12,NA,NA,0,1,Asian,Less than Secondary School
1110995,9,35,married,0,1,1,Asian,Secondary School
1110995,10,26,married,10,0,1,Asian,Less than Secondary School
1110995,11,29,Never married,0,1,1,Asian,Less than Secondary School
1110995,12,28,married,30000,0,1,Asian,Less than Secondary School
1111041,1,62,Divorced,12980,0,0,White,Bachelors Degree
1111041,2,57,Never married,37820,1,0,White,Secondary School
1111054,1,37,Never married,34310,0,0,White,Bachelors Degree
1111054,2,31,Never married,16000,0,0,White,Bachelors Degree
1111398,1,64,married,317000,0,0,White,Bachelors Degree
1111398,2,61,married,500,1,0,White,Bachelors Degree
1111501,1,31,married,11200,0,0,Other,Less than Secondary School
1111501,2,27,married,0,1,0,Other,Less than Secondary School
1111501,3,9,NA,NA,0,0,Other,Less than Secondary School
1111501,4,7,NA,NA,1,0,Other,Less than Secondary School
1111501,5,2,NA,NA,1,0,Other,NA
1111524,1,30,Never married,46000,1,0,White,Bachelors Degree
1111689,1,73,married,210000,0,0,White,Masters or higher 
1111689,2,69,married,31600,1,0,White,Masters or higher 
1111707,1,54,Widowed,40000,1,0,White,Some HE
1111707,2,23,Never married,9000,0,0,White,Secondary School
1111880,1,34,Never married,20100,1,0,White,Secondary School
1111880,2,10,NA,NA,1,0,White,Less than Secondary School
1111880,3,9,NA,NA,0,0,White,Less than Secondary School
1111907,1,75,married,51600,0,0,White,Bachelors Degree
1111907,2,65,married,131500,1,0,White,Some HE
1111907,3,43,Never married,27200,0,0,White,Secondary School
1111941,1,41,married,41000,0,0,White,Some HE
1111941,2,42,married,7500,1,0,White,Secondary School
1111941,3,15,Never married,0,1,0,White,Less than Secondary School
1111941,4,12,NA,NA,0,0,White,Less than Secondary School
1112085,1,23,married,32000,0,0,White,Some HE
1112085,2,22,married,5000,1,0,White,Some HE
1112085,3,0,NA,NA,0,0,White,NA
1112150,1,71,Divorced,44400,1,0,White,Less than Secondary School
1112166,1,51,married,72000,0,0,White,Bachelors Degree
1112166,2,33,married,59000,1,0,White,Bachelors Degree
1112469,1,51,married,72200,0,0,White,Some HE
1112469,2,49,married,0,1,0,White,Secondary School
1112469,3,23,Never married,28060,0,0,White,Bachelors Degree
1112469,4,21,Never married,26830,0,0,White,Secondary School
1112549,1,37,Never married,94500,1,0,White,Bachelors Degree
1112592,1,53,married,39000,0,0,White,Some HE
1112592,2,48,married,5000,1,0,White,Some HE
1112592,3,28,Never married,12010,1,0,White,Some HE
1112626,1,56,married,68000,0,0,White,Secondary School
1112626,2,51,married,35000,1,0,White,Secondary School
1112626,3,22,Never married,5100,1,0,White,Bachelors Degree
1112716,1,78,Widowed,16200,1,0,White,Some HE
1112811,1,34,Never married,66000,1,0,White,Masters or higher 
1112854,1,21,Never married,16600,0,1,Asian,Secondary School
1112854,2,26,Widowed,19700,0,1,Asian,Secondary School
1113194,1,57,Widowed,910,1,0,White,Secondary School
1113194,2,21,Never married,0,0,0,White,Less than Secondary School
1113194,3,12,NA,NA,1,0,White,Less than Secondary School
1113194,4,40,Never married,36200,0,0,White,Secondary School
1113194,5,5,NA,NA,0,0,White,Less than Secondary School
1113194,6,10,NA,NA,0,0,White,Less than Secondary School
1113194,7,5,NA,NA,0,0,White,Less than Secondary School
1113194,8,0,NA,NA,0,0,White,NA
1113194,9,10,NA,NA,0,0,White,Less than Secondary School
1113194,10,1,NA,NA,1,0,White,NA
1113194,11,6,NA,NA,1,0,White,Less than Secondary School
1113194,12,38,Divorced,37500,1,0,White,Secondary School
1113226,1,23,Separated,6804,1,0,White,Some HE
1113415,1,51,Divorced,22900,1,0,Black,Secondary School
1113458,1,46,married,23000,1,0,White,Some HE
1113458,2,48,married,38500,0,0,White,Some HE
1113496,1,52,married,65000,0,0,Black,Some HE
1113496,2,42,married,26000,1,0,Black,Secondary School
1113944,1,56,married,145000,0,0,Black,Masters or higher 
1113944,2,58,married,50000,1,0,Black,Bachelors Degree
1113944,3,24,Never married,25000,0,0,Black,Some HE
1114134,1,50,Separated,6500,1,0,White,Some HE
1114134,2,27,Never married,16500,0,0,White,Less than Secondary School
1114147,1,34,Never married,13800,1,0,White,Some HE
1114147,2,3,NA,NA,0,0,White,Less than Secondary School
1114183,1,38,Divorced,40800,0,0,White,Some HE
1114188,1,83,Widowed,14900,1,0,Black,Less than Secondary School
1114188,2,93,Widowed,10000,1,0,Black,Less than Secondary School
1114302,1,33,married,24000,0,0,White,Secondary School
1114302,2,33,married,31000,1,1,Asian,Some HE
1114302,3,6,NA,NA,0,1,Asian,Less than Secondary School
1114302,4,0,NA,NA,1,1,Asian,NA
1114352,1,36,married,45000,0,0,Black,Some HE
1114352,2,34,married,33000,1,0,Black,Some HE
1114352,3,3,NA,NA,0,0,Black,Less than Secondary School
1114352,4,1,NA,NA,0,0,Black,NA
1114402,1,40,married,40000,0,0,White,Secondary School
1114402,2,37,married,4000,1,0,White,Some HE
1114402,3,13,NA,NA,0,0,White,Less than Secondary School
1114402,4,11,NA,NA,0,0,White,Less than Secondary School
1114402,5,7,NA,NA,0,0,White,Less than Secondary School
1114558,1,58,Widowed,6800,1,0,White,Secondary School
1114572,1,35,Divorced,14000,0,0,White,Secondary School
1114620,1,78,Widowed,29600,1,0,White,Masters or higher 
1114653,1,47,married,50000,0,0,Black,Bachelors Degree
1114653,2,45,married,50000,1,0,Black,Some HE
1114657,1,73,Widowed,15000,1,0,White,Less than Secondary School
1114665,1,42,married,33250,0,0,White,Bachelors Degree
1114665,2,37,married,9500,1,0,White,Some HE
1114665,3,16,Never married,0,0,0,White,Less than Secondary School
1114665,4,12,NA,NA,1,0,White,Less than Secondary School
1114724,1,25,married,15200,1,0,Black,Some HE
1114724,2,30,married,0,0,0,Black,Less than Secondary School
1114724,3,2,NA,NA,0,0,Black,NA
1114724,4,2,NA,NA,0,0,Black,NA
1114775,1,87,Widowed,6000,1,0,White,Some HE
1115037,1,55,Divorced,39000,0,0,Black,Less than Secondary School
1115087,1,46,Never married,35000,1,0,Black,Some HE
1115115,1,21,Never married,0,0,0,White,Some HE
1115125,1,44,Divorced,0,1,0,White,Less than Secondary School
1115125,2,26,Never married,32300,0,0,Other,Bachelors Degree
1115171,1,23,married,20000,0,0,White,Bachelors Degree
1115171,2,24,married,32000,1,0,White,Bachelors Degree
1115231,1,32,married,23200,0,1,Asian,Less than Secondary School
1115231,2,25,married,70,1,1,Asian,Less than Secondary School
1115231,3,8,NA,NA,1,1,Asian,Less than Secondary School
1115231,4,24,Never married,0,1,1,Asian,Secondary School
1115231,5,2,NA,NA,1,1,Asian,NA
1115231,6,16,Never married,0,1,1,Asian,Less than Secondary School
1115231,7,29,married,0,0,1,Asian,Less than Secondary School
1115231,8,31,married,0,1,1,Asian,Secondary School
1115231,9,8,NA,NA,1,1,Asian,Less than Secondary School
1115231,10,23,Never married,11100,0,1,Asian,Less than Secondary School
1115231,11,49,Divorced,0,1,1,Asian,Less than Secondary School
1115231,12,1,NA,NA,0,1,Asian,NA
1115231,13,21,Never married,16700,0,1,Asian,Less than Secondary School
1115231,14,35,Never married,11010,1,1,Asian,Less than Secondary School
1115231,15,22,Never married,0,0,1,Asian,Secondary School
1115231,16,3,NA,NA,0,1,Asian,Less than Secondary School
1115341,1,65,married,5700,1,0,White,Some HE
1115341,2,73,married,5700,0,0,White,Secondary School
1115393,1,47,Never married,35000,1,0,White,Some HE
1115599,1,47,Never married,18000,1,0,White,Masters or higher 
1115599,2,42,Never married,52000,0,0,Other,Masters or higher 
1115820,1,32,Never married,38600,0,0,White,Masters or higher 
1115998,1,25,Never married,15000,1,0,White,Masters or higher 
1115998,2,4,NA,NA,0,0,White,Less than Secondary School
1115998,3,27,Never married,20000,0,0,White,Bachelors Degree
1116116,1,26,Never married,35000,1,0,White,Masters or higher 
1116116,2,23,Never married,42000,1,0,White,Bachelors Degree
1116116,3,26,Never married,45000,1,0,White,Masters or higher 
1116313,1,25,Never married,13780,0,0,White,Bachelors Degree
1116520,1,38,Divorced,57000,1,0,White,Bachelors Degree
1116520,2,6,NA,NA,0,0,White,Less than Secondary School
1116550,1,72,Never married,60200,1,0,White,Bachelors Degree
1116637,1,33,Never married,100500,0,0,White,Bachelors Degree
1116671,1,77,Divorced,37600,0,0,White,Some HE
1116869,1,54,married,50690,0,0,White,Masters or higher 
1116869,2,49,married,60300,1,0,White,Bachelors Degree
1116872,1,31,married,317000,0,0,White,Bachelors Degree
1116872,2,32,married,25000,1,0,White,Bachelors Degree
1117210,1,77,married,1100,0,0,White,Less than Secondary School
1117210,2,67,married,5320,1,0,White,Less than Secondary School
1117210,3,34,Never married,7000,0,0,White,Secondary School
1117210,4,38,Widowed,6230,1,0,White,Some HE
1117210,5,13,NA,NA,0,0,White,Less than Secondary School
1117210,6,11,NA,NA,1,0,White,Less than Secondary School
1117210,7,6,NA,NA,1,0,White,Less than Secondary School
1117225,1,34,married,40000,0,1,Asian,Secondary School
1117225,2,34,married,0,1,1,Asian,Secondary School
1117225,3,12,NA,NA,0,1,Asian,Less than Secondary School
1117225,4,11,NA,NA,0,1,Asian,Less than Secondary School
1117225,5,65,Widowed,4600,1,1,Asian,Less than Secondary School
1117284,1,51,Divorced,11600,0,0,White,Less than Secondary School
1117290,1,63,married,8800,0,0,White,Less than Secondary School
1117290,2,64,married,5900,1,0,White,Secondary School
1117448,1,22,Never married,14200,1,0,White,Some HE
1117448,2,5,NA,NA,0,1,Asian,Less than Secondary School
1117448,3,28,Never married,24000,0,1,Asian,Some HE
1117535,1,40,Never married,56400,1,0,White,Bachelors Degree
1117544,1,35,married,26500,0,0,Hispanic,Less than Secondary School
1117544,2,31,married,22000,1,0,Hispanic,Secondary School
1117544,3,9,NA,NA,0,0,Hispanic,Less than Secondary School
1117587,1,38,Never married,35000,1,0,White,Bachelors Degree
1117789,1,52,Divorced,43500,1,0,White,Bachelors Degree
1117789,2,18,Divorced,1000,0,1,Asian,Less than Secondary School
1117789,3,16,Never married,0,1,1,Asian,Less than Secondary School
1117877,1,39,married,40000,1,0,Hispanic,Bachelors Degree
1117877,2,43,married,27000,0,0,White,Some HE
1117877,3,5,NA,NA,1,0,Other,Less than Secondary School
1117877,4,2,NA,NA,0,0,Other,NA
1117907,1,79,Widowed,11300,1,0,White,Secondary School
1117980,1,38,married,40000,0,0,White,Bachelors Degree
1117980,2,38,married,3000,1,0,White,Bachelors Degree
1117980,3,5,NA,NA,1,0,White,Less than Secondary School
1118099,1,46,Never married,52430,0,0,White,Secondary School
1118187,1,41,married,66000,0,0,White,Some HE
1118187,2,32,married,37000,1,0,White,Bachelors Degree
1118590,1,47,married,22000,0,0,White,Less than Secondary School
1118590,2,37,married,44000,1,0,White,Less than Secondary School
1118590,3,21,Never married,1000,0,0,White,Secondary School
1118590,4,12,NA,NA,1,0,White,Less than Secondary School
1118590,5,9,NA,NA,1,0,White,Less than Secondary School
1118699,1,71,married,29000,0,0,White,Some HE
1118699,2,72,married,27000,1,0,White,Bachelors Degree
1118786,1,44,Divorced,36000,1,0,White,Secondary School
1118786,2,53,Divorced,17000,1,1,Asian,Less than Secondary School
1118794,1,85,married,28000,0,0,White,Bachelors Degree
1118794,2,79,married,12000,1,0,White,Bachelors Degree
1118888,1,31,married,15000,0,0,White,Secondary School
1118888,2,26,married,0,1,0,White,Some HE
1118888,3,0,NA,NA,1,0,White,NA
1118949,1,27,married,40000,0,1,Asian,Secondary School
1118949,2,24,married,21000,1,1,Asian,Some HE
1118949,3,0,NA,NA,1,1,Asian,NA
1119730,1,36,Never married,1670,1,0,Black,Less than Secondary School
1119730,2,20,Never married,0,0,0,Black,Less than Secondary School
1119730,3,18,Never married,5800,1,0,Black,Less than Secondary School
1119730,4,6,NA,NA,1,0,Black,Less than Secondary School
1119730,5,2,NA,NA,1,0,Black,NA
1119730,6,0,NA,NA,1,0,Black,NA
1119730,7,0,NA,NA,0,0,Black,NA
1119730,8,6,NA,NA,1,0,Black,Less than Secondary School
1119757,1,33,married,10500,1,0,Black,Secondary School
1119757,2,18,married,0,0,0,Black,Less than Secondary School
1119757,3,16,married,0,0,0,Black,Less than Secondary School
1119757,4,15,married,0,1,0,Black,Less than Secondary School
1119757,5,20,married,0,0,0,Black,Less than Secondary School
1119757,6,10,NA,NA,0,0,Black,Less than Secondary School
1119757,7,6,NA,NA,1,0,Black,Less than Secondary School
1119854,1,43,Divorced,6000,0,1,Asian,Less than Secondary School
1119916,1,70,married,10000,0,0,Black,Less than Secondary School
1119916,2,78,married,600,1,0,Black,Secondary School
1119916,3,70,Widowed,31700,1,0,Black,Some HE
1119916,4,61,Never married,60000,1,0,Black,Masters or higher 
1120023,1,61,married,48200,1,0,White,Secondary School
1120023,2,73,married,10800,0,0,White,Secondary School
1120023,3,36,Never married,24000,1,0,White,Bachelors Degree
1120189,1,70,married,6000,0,0,Black,Less than Secondary School
1120189,2,69,married,5000,1,0,Black,Secondary School
1120189,3,32,Never married,0,1,0,Black,Some HE
1120189,4,28,Never married,27000,1,0,Black,Bachelors Degree
1120239,1,58,Divorced,3000,1,0,Black,Masters or higher 
1120361,1,35,married,12000,0,1,Asian,Less than Secondary School
1120361,2,31,married,0,1,1,Asian,Secondary School
1120361,3,8,NA,NA,0,1,Asian,Less than Secondary School
1120361,4,5,NA,NA,1,1,Asian,Less than Secondary School
1120361,5,1,NA,NA,1,1,Asian,NA
1120428,1,39,married,11500,0,1,Asian,Less than Secondary School
1120428,2,35,married,0,1,1,Asian,Less than Secondary School
1120428,3,17,Never married,0,1,1,Asian,Less than Secondary School
1120428,4,16,Never married,0,0,1,Asian,Less than Secondary School
1120428,5,1,NA,NA,1,1,Asian,NA
1120428,6,0,NA,NA,0,0,Other,NA
1120428,7,20,Never married,0,0,1,Asian,Less than Secondary School
1120428,8,22,Never married,0,1,1,Asian,Less than Secondary School
1120428,9,17,Never married,0,1,1,Asian,Secondary School
1120610,1,37,Never married,34000,0,1,Asian,Secondary School
1120877,1,49,Never married,30000,0,1,Asian,Some HE
